,Unnamed: 0,month,fir_overall_count,fir_caw_count,fir_bywomen_count,arrest_count,dir_count,ncr_count,ps_code,urban,dist_urban,treatment,implement_quality,training_score,comm_outreach_strength,regular_whd,women_whd,urban_encoded,treatment_encoded,year_YYYY,month_MM
4204,4204,2018-08-01,28,0,0,0,0,78,11169.0,Rural,17.0,Treatment,9.0,3.5664337,2.8,1.0,0.0,0.0,1.0,2018,7
4205,4205,2019-11-01,22,2,1,0,0,48,11169.0,Rural,17.0,Treatment,9.0,3.5664337,2.8,1.0,0.0,0.0,1.0,2019,10
4206,4206,2019-01-01,23,0,0,0,0,69,11169.0,Rural,17.0,Treatment,9.0,3.5664337,2.8,1.0,0.0,0.0,1.0,2019,0
4207,4207,2018-09-01,28,1,1,0,0,97,11169.0,Rural,17.0,Treatment,9.0,3.5664337,2.8,1.0,0.0,0.0,1.0,2018,8
4208,4208,2018-12-01,20,0,0,0,0,74,11169.0,Rural,17.0,Treatment,9.0,3.5664337,2.8,1.0,0.0,0.0,1.0,2018,11
4209,4209,2020-02-01,14,3,3,1,0,36,11169.0,Rural,17.0,Treatment,9.0,3.5664337,2.8,1.0,0.0,0.0,1.0,2020,1
4210,4210,2018-11-01,27,0,0,0,0,89,11169.0,Rural,17.0,Treatment,9.0,3.5664337,2.8,1.0,0.0,0.0,1.0,2018,10
4211,4211,2019-10-01,17,2,2,0,0,62,11169.0,Rural,17.0,Treatment,9.0,3.5664337,2.8,1.0,0.0,0.0,1.0,2019,9
4212,4212,2019-05-01,23,1,1,0,0,82,11169.0,Rural,17.0,Treatment,9.0,3.5664337,2.8,1.0,0.0,0.0,1.0,2019,4
4213,4213,2018-07-01,23,0,0,0,0,139,11169.0,Rural,17.0,Treatment,9.0,3.5664337,2.8,1.0,0.0,0.0,1.0,2018,6
4214,4214,2019-06-01,19,1,1,0,0,86,11169.0,Rural,17.0,Treatment,9.0,3.5664337,2.8,1.0,0.0,0.0,1.0,2019,5
4215,4215,2019-02-01,18,3,2,3,0,51,11169.0,Rural,17.0,Treatment,9.0,3.5664337,2.8,1.0,0.0,0.0,1.0,2019,1
4216,4216,2019-07-01,15,1,1,0,0,83,11169.0,Rural,17.0,Treatment,9.0,3.5664337,2.8,1.0,0.0,0.0,1.0,2019,6
4217,4217,2018-06-01,34,0,0,0,0,174,11169.0,Rural,17.0,Treatment,9.0,3.5664337,2.8,1.0,0.0,0.0,1.0,2018,5
4218,4218,2019-03-01,21,1,1,0,0,52,11169.0,Rural,17.0,Treatment,9.0,3.5664337,2.8,1.0,0.0,0.0,1.0,2019,2
4219,4219,2019-09-01,28,2,1,0,0,54,11169.0,Rural,17.0,Treatment,9.0,3.5664337,2.8,1.0,0.0,0.0,1.0,2019,8
4220,4220,2020-04-01,125,0,0,0,0,34,11169.0,Rural,17.0,Treatment,9.0,3.5664337,2.8,1.0,0.0,0.0,1.0,2020,3
4221,4221,2019-08-01,20,0,0,0,0,61,11169.0,Rural,17.0,Treatment,9.0,3.5664337,2.8,1.0,0.0,0.0,1.0,2019,7
4222,4222,2020-05-01,33,3,3,1,0,67,11169.0,Rural,17.0,Treatment,9.0,3.5664337,2.8,1.0,0.0,0.0,1.0,2020,4
4223,4223,2019-12-01,7,0,0,0,0,36,11169.0,Rural,17.0,Treatment,9.0,3.5664337,2.8,1.0,0.0,0.0,1.0,2019,11
4224,4224,2019-04-01,19,3,3,3,0,60,11169.0,Rural,17.0,Treatment,9.0,3.5664337,2.8,1.0,0.0,0.0,1.0,2019,3
4225,4225,2018-12-01,17,2,2,0,1,85,11170.0,Rural,17.0,Treatment,8.0,2.361472,1.3,1.0,0.0,0.0,1.0,2018,11
4226,4226,2019-02-01,51,14,5,4,0,75,11170.0,Rural,17.0,Treatment,8.0,2.361472,1.3,1.0,0.0,0.0,1.0,2019,1
4227,4227,2019-11-01,18,1,1,0,5,128,11170.0,Rural,17.0,Treatment,8.0,2.361472,1.3,1.0,0.0,0.0,1.0,2019,10
4228,4228,2019-03-01,51,4,3,2,0,96,11170.0,Rural,17.0,Treatment,8.0,2.361472,1.3,1.0,0.0,0.0,1.0,2019,2
4229,4229,2019-12-01,35,11,5,7,1,149,11170.0,Rural,17.0,Treatment,8.0,2.361472,1.3,1.0,0.0,0.0,1.0,2019,11
4230,4230,2019-09-01,26,8,6,3,3,116,11170.0,Rural,17.0,Treatment,8.0,2.361472,1.3,1.0,0.0,0.0,1.0,2019,8
4231,4231,2018-08-01,38,8,7,4,1,67,11170.0,Rural,17.0,Treatment,8.0,2.361472,1.3,1.0,0.0,0.0,1.0,2018,7
4232,4232,2018-05-01,39,4,3,0,0,126,11170.0,Rural,17.0,Treatment,8.0,2.361472,1.3,1.0,0.0,0.0,1.0,2018,4
4233,4233,2020-01-01,38,9,6,7,0,83,11170.0,Rural,17.0,Treatment,8.0,2.361472,1.3,1.0,0.0,0.0,1.0,2020,0
4234,4234,2019-04-01,36,8,6,2,2,68,11170.0,Rural,17.0,Treatment,8.0,2.361472,1.3,1.0,0.0,0.0,1.0,2019,3
4235,4235,2018-11-01,45,10,9,6,3,74,11170.0,Rural,17.0,Treatment,8.0,2.361472,1.3,1.0,0.0,0.0,1.0,2018,10
4236,4236,2020-05-01,203,2,2,3,0,108,11170.0,Rural,17.0,Treatment,8.0,2.361472,1.3,1.0,0.0,0.0,1.0,2020,4
4237,4237,2019-08-01,32,11,6,7,0,110,11170.0,Rural,17.0,Treatment,8.0,2.361472,1.3,1.0,0.0,0.0,1.0,2019,7
4238,4238,2020-03-01,31,5,4,2,0,103,11170.0,Rural,17.0,Treatment,8.0,2.361472,1.3,1.0,0.0,0.0,1.0,2020,2
4239,4239,2018-07-01,38,9,4,9,0,91,11170.0,Rural,17.0,Treatment,8.0,2.361472,1.3,1.0,0.0,0.0,1.0,2018,6
4240,4240,2019-06-01,51,10,7,3,1,150,11170.0,Rural,17.0,Treatment,8.0,2.361472,1.3,1.0,0.0,0.0,1.0,2019,5
4241,4241,2019-05-01,38,7,4,2,0,82,11170.0,Rural,17.0,Treatment,8.0,2.361472,1.3,1.0,0.0,0.0,1.0,2019,4
4242,4242,2018-10-01,49,14,8,3,3,98,11170.0,Rural,17.0,Treatment,8.0,2.361472,1.3,1.0,0.0,0.0,1.0,2018,9
4243,4243,2018-09-01,50,17,7,1,1,79,11170.0,Rural,17.0,Treatment,8.0,2.361472,1.3,1.0,0.0,0.0,1.0,2018,8
4244,4244,2018-06-01,49,9,6,3,0,110,11170.0,Rural,17.0,Treatment,8.0,2.361472,1.3,1.0,0.0,0.0,1.0,2018,5
4245,4245,2020-04-01,419,0,0,0,0,37,11170.0,Rural,17.0,Treatment,8.0,2.361472,1.3,1.0,0.0,0.0,1.0,2020,3
4246,4246,2020-02-01,30,2,2,0,0,82,11170.0,Rural,17.0,Treatment,8.0,2.361472,1.3,1.0,0.0,0.0,1.0,2020,1
4247,4247,2019-10-01,33,5,5,2,2,134,11170.0,Rural,17.0,Treatment,8.0,2.361472,1.3,1.0,0.0,0.0,1.0,2019,9
4248,4248,2019-01-01,34,7,6,1,1,84,11170.0,Rural,17.0,Treatment,8.0,2.361472,1.3,1.0,0.0,0.0,1.0,2019,0
4249,4249,2019-07-01,50,11,7,3,0,122,11170.0,Rural,17.0,Treatment,8.0,2.361472,1.3,1.0,0.0,0.0,1.0,2019,6
4250,4250,2018-07-01,39,4,2,11,0,65,12171.0,Rural,18.0,Treatment,7.0,3.1992264,2.02,0.0,1.0,0.0,1.0,2018,6
4251,4251,2018-10-01,31,1,1,2,0,56,12171.0,Rural,18.0,Treatment,7.0,3.1992264,2.02,0.0,1.0,0.0,1.0,2018,9
4252,4252,2019-12-01,28,10,7,10,3,55,12171.0,Rural,18.0,Treatment,7.0,3.1992264,2.02,0.0,1.0,0.0,1.0,2019,11
4253,4253,2018-09-01,20,0,0,0,0,72,12171.0,Rural,18.0,Treatment,7.0,3.1992264,2.02,0.0,1.0,0.0,1.0,2018,8
4254,4254,2019-07-01,32,5,5,3,0,82,12171.0,Rural,18.0,Treatment,7.0,3.1992264,2.02,0.0,1.0,0.0,1.0,2019,6
4255,4255,2019-10-01,35,13,8,5,0,68,12171.0,Rural,18.0,Treatment,7.0,3.1992264,2.02,0.0,1.0,0.0,1.0,2019,9
4256,4256,2020-01-01,20,6,4,1,3,66,12171.0,Rural,18.0,Treatment,7.0,3.1992264,2.02,0.0,1.0,0.0,1.0,2020,0
4257,4257,2018-08-01,25,5,3,8,0,68,12171.0,Rural,18.0,Treatment,7.0,3.1992264,2.02,0.0,1.0,0.0,1.0,2018,7
4258,4258,2019-01-01,25,7,3,2,0,70,12171.0,Rural,18.0,Treatment,7.0,3.1992264,2.02,0.0,1.0,0.0,1.0,2019,0
4259,4259,2019-05-01,25,7,4,6,0,82,12171.0,Rural,18.0,Treatment,7.0,3.1992264,2.02,0.0,1.0,0.0,1.0,2019,4
4260,4260,2020-04-01,52,8,5,5,0,26,12171.0,Rural,18.0,Treatment,7.0,3.1992264,2.02,0.0,1.0,0.0,1.0,2020,3
4261,4261,2019-04-01,32,3,3,1,0,77,12171.0,Rural,18.0,Treatment,7.0,3.1992264,2.02,0.0,1.0,0.0,1.0,2019,3
4262,4262,2019-08-01,19,9,7,4,0,72,12171.0,Rural,18.0,Treatment,7.0,3.1992264,2.02,0.0,1.0,0.0,1.0,2019,7
4263,4263,2019-11-01,29,10,7,10,1,50,12171.0,Rural,18.0,Treatment,7.0,3.1992264,2.02,0.0,1.0,0.0,1.0,2019,10
4264,4264,2018-05-01,22,5,2,12,0,88,12171.0,Rural,18.0,Treatment,7.0,3.1992264,2.02,0.0,1.0,0.0,1.0,2018,4
4265,4265,2018-11-01,26,1,1,0,0,64,12171.0,Rural,18.0,Treatment,7.0,3.1992264,2.02,0.0,1.0,0.0,1.0,2018,10
4266,4266,2020-05-01,28,8,2,1,0,77,12171.0,Rural,18.0,Treatment,7.0,3.1992264,2.02,0.0,1.0,0.0,1.0,2020,4
4267,4267,2020-03-01,30,7,6,3,0,53,12171.0,Rural,18.0,Treatment,7.0,3.1992264,2.02,0.0,1.0,0.0,1.0,2020,2
4268,4268,2019-09-01,22,5,5,3,0,48,12171.0,Rural,18.0,Treatment,7.0,3.1992264,2.02,0.0,1.0,0.0,1.0,2019,8
4269,4269,2020-02-01,43,16,7,6,1,44,12171.0,Rural,18.0,Treatment,7.0,3.1992264,2.02,0.0,1.0,0.0,1.0,2020,1
4270,4270,2019-03-01,32,7,7,2,0,88,12171.0,Rural,18.0,Treatment,7.0,3.1992264,2.02,0.0,1.0,0.0,1.0,2019,2
4271,4271,2019-06-01,45,6,4,13,0,74,12171.0,Rural,18.0,Treatment,7.0,3.1992264,2.02,0.0,1.0,0.0,1.0,2019,5
4272,4272,2018-12-01,25,8,3,2,0,45,12171.0,Rural,18.0,Treatment,7.0,3.1992264,2.02,0.0,1.0,0.0,1.0,2018,11
4273,4273,2019-02-01,24,4,4,1,0,59,12171.0,Rural,18.0,Treatment,7.0,3.1992264,2.02,0.0,1.0,0.0,1.0,2019,1
4274,4274,2018-06-01,54,5,3,13,0,98,12171.0,Rural,18.0,Treatment,7.0,3.1992264,2.02,0.0,1.0,0.0,1.0,2018,5
4275,4275,2019-05-01,55,11,5,14,0,128,12172.0,Rural,18.0,Control,0.0,1.1111112,0.0,0.0,0.0,0.0,0.0,2019,4
4276,4276,2018-11-01,62,13,7,7,0,105,12172.0,Rural,18.0,Control,0.0,1.1111112,0.0,0.0,0.0,0.0,0.0,2018,10
4277,4277,2018-10-01,49,17,8,11,0,125,12172.0,Rural,18.0,Control,0.0,1.1111112,0.0,0.0,0.0,0.0,0.0,2018,9
4278,4278,2020-01-01,55,5,4,1,0,111,12172.0,Rural,18.0,Control,0.0,1.1111112,0.0,0.0,0.0,0.0,0.0,2020,0
4279,4279,2020-03-01,27,2,2,1,0,129,12172.0,Rural,18.0,Control,0.0,1.1111112,0.0,0.0,0.0,0.0,0.0,2020,2
4280,4280,2019-04-01,52,6,6,5,0,134,12172.0,Rural,18.0,Control,0.0,1.1111112,0.0,0.0,0.0,0.0,0.0,2019,3
4281,4281,2020-05-01,46,2,2,4,0,161,12172.0,Rural,18.0,Control,0.0,1.1111112,0.0,0.0,0.0,0.0,0.0,2020,4
4282,4282,2019-01-01,76,10,6,3,0,117,12172.0,Rural,18.0,Control,0.0,1.1111112,0.0,0.0,0.0,0.0,0.0,2019,0
4283,4283,2019-09-01,44,8,6,5,0,120,12172.0,Rural,18.0,Control,0.0,1.1111112,0.0,0.0,0.0,0.0,0.0,2019,8
4284,4284,2020-04-01,25,2,2,0,0,80,12172.0,Rural,18.0,Control,0.0,1.1111112,0.0,0.0,0.0,0.0,0.0,2020,3
4285,4285,2019-08-01,51,8,8,7,0,109,12172.0,Rural,18.0,Control,0.0,1.1111112,0.0,0.0,0.0,0.0,0.0,2019,7
4286,4286,2019-02-01,67,10,5,4,0,121,12172.0,Rural,18.0,Control,0.0,1.1111112,0.0,0.0,0.0,0.0,0.0,2019,1
4287,4287,2020-02-01,55,5,4,1,0,113,12172.0,Rural,18.0,Control,0.0,1.1111112,0.0,0.0,0.0,0.0,0.0,2020,1
4288,4288,2019-06-01,77,7,6,4,0,151,12172.0,Rural,18.0,Control,0.0,1.1111112,0.0,0.0,0.0,0.0,0.0,2019,5
4289,4289,2019-11-01,46,8,6,3,0,127,12172.0,Rural,18.0,Control,0.0,1.1111112,0.0,0.0,0.0,0.0,0.0,2019,10
4290,4290,2019-12-01,37,4,3,4,0,129,12172.0,Rural,18.0,Control,0.0,1.1111112,0.0,0.0,0.0,0.0,0.0,2019,11
4291,4291,2019-10-01,63,6,5,1,0,150,12172.0,Rural,18.0,Control,0.0,1.1111112,0.0,0.0,0.0,0.0,0.0,2019,9
4292,4292,2018-05-01,71,13,7,4,0,189,12172.0,Rural,18.0,Control,0.0,1.1111112,0.0,0.0,0.0,0.0,0.0,2018,4
4293,4293,2019-07-01,73,16,8,8,0,160,12172.0,Rural,18.0,Control,0.0,1.1111112,0.0,0.0,0.0,0.0,0.0,2019,6
4294,4294,2018-12-01,61,10,6,8,0,110,12172.0,Rural,18.0,Control,0.0,1.1111112,0.0,0.0,0.0,0.0,0.0,2018,11
4295,4295,2018-09-01,56,9,5,4,0,122,12172.0,Rural,18.0,Control,0.0,1.1111112,0.0,0.0,0.0,0.0,0.0,2018,8
4296,4296,2019-03-01,60,7,4,1,0,134,12172.0,Rural,18.0,Control,0.0,1.1111112,0.0,0.0,0.0,0.0,0.0,2019,2
4297,4297,2018-07-01,63,17,6,11,0,136,12172.0,Rural,18.0,Control,0.0,1.1111112,0.0,0.0,0.0,0.0,0.0,2018,6
4298,4298,2018-06-01,71,22,11,8,0,157,12172.0,Rural,18.0,Control,0.0,1.1111112,0.0,0.0,0.0,0.0,0.0,2018,5
4299,4299,2018-08-01,50,10,5,5,0,146,12172.0,Rural,18.0,Control,0.0,1.1111112,0.0,0.0,0.0,0.0,0.0,2018,7
4300,4300,2019-12-01,25,3,2,1,14,85,12173.0,Rural,18.0,Treatment,6.0,1.4985075,1.21,1.0,0.0,0.0,1.0,2019,11
4301,4301,2018-08-01,45,1,1,1,0,74,12173.0,Rural,18.0,Treatment,6.0,1.4985075,1.21,1.0,0.0,0.0,1.0,2018,7
4302,4302,2019-05-01,36,3,3,1,0,89,12173.0,Rural,18.0,Treatment,6.0,1.4985075,1.21,1.0,0.0,0.0,1.0,2019,4
4303,4303,2019-09-01,19,2,2,1,2,69,12173.0,Rural,18.0,Treatment,6.0,1.4985075,1.21,1.0,0.0,0.0,1.0,2019,8
4304,4304,2020-05-01,24,1,1,0,0,137,12173.0,Rural,18.0,Treatment,6.0,1.4985075,1.21,1.0,0.0,0.0,1.0,2020,4
4305,4305,2019-10-01,33,0,0,0,3,113,12173.0,Rural,18.0,Treatment,6.0,1.4985075,1.21,1.0,0.0,0.0,1.0,2019,9
4306,4306,2020-02-01,32,1,1,0,5,88,12173.0,Rural,18.0,Treatment,6.0,1.4985075,1.21,1.0,0.0,0.0,1.0,2020,1
4307,4307,2020-04-01,16,0,0,0,0,45,12173.0,Rural,18.0,Treatment,6.0,1.4985075,1.21,1.0,0.0,0.0,1.0,2020,3
4308,4308,2018-10-01,46,0,0,0,1,95,12173.0,Rural,18.0,Treatment,6.0,1.4985075,1.21,1.0,0.0,0.0,1.0,2018,9
4309,4309,2019-06-01,65,2,2,0,0,78,12173.0,Rural,18.0,Treatment,6.0,1.4985075,1.21,1.0,0.0,0.0,1.0,2019,5
4310,4310,2020-03-01,17,2,2,0,0,70,12173.0,Rural,18.0,Treatment,6.0,1.4985075,1.21,1.0,0.0,0.0,1.0,2020,2
4311,4311,2019-03-01,50,6,4,5,0,72,12173.0,Rural,18.0,Treatment,6.0,1.4985075,1.21,1.0,0.0,0.0,1.0,2019,2
4312,4312,2018-07-01,46,5,5,6,0,145,12173.0,Rural,18.0,Treatment,6.0,1.4985075,1.21,1.0,0.0,0.0,1.0,2018,6
4313,4313,2020-01-01,33,2,2,2,13,84,12173.0,Rural,18.0,Treatment,6.0,1.4985075,1.21,1.0,0.0,0.0,1.0,2020,0
4314,4314,2019-08-01,53,1,1,1,0,61,12173.0,Rural,18.0,Treatment,6.0,1.4985075,1.21,1.0,0.0,0.0,1.0,2019,7
4315,4315,2018-05-01,47,2,1,0,0,164,12173.0,Rural,18.0,Treatment,6.0,1.4985075,1.21,1.0,0.0,0.0,1.0,2018,4
4316,4316,2019-04-01,59,6,4,5,0,101,12173.0,Rural,18.0,Treatment,6.0,1.4985075,1.21,1.0,0.0,0.0,1.0,2019,3
4317,4317,2018-12-01,34,7,5,4,3,86,12173.0,Rural,18.0,Treatment,6.0,1.4985075,1.21,1.0,0.0,0.0,1.0,2018,11
4318,4318,2019-01-01,52,4,4,1,0,65,12173.0,Rural,18.0,Treatment,6.0,1.4985075,1.21,1.0,0.0,0.0,1.0,2019,0
4319,4319,2019-02-01,44,3,3,2,0,66,12173.0,Rural,18.0,Treatment,6.0,1.4985075,1.21,1.0,0.0,0.0,1.0,2019,1
4320,4320,2018-11-01,46,4,3,2,2,87,12173.0,Rural,18.0,Treatment,6.0,1.4985075,1.21,1.0,0.0,0.0,1.0,2018,10
4321,4321,2019-11-01,28,1,1,0,7,92,12173.0,Rural,18.0,Treatment,6.0,1.4985075,1.21,1.0,0.0,0.0,1.0,2019,10
4322,4322,2018-06-01,47,2,2,0,0,138,12173.0,Rural,18.0,Treatment,6.0,1.4985075,1.21,1.0,0.0,0.0,1.0,2018,5
4323,4323,2018-09-01,34,3,2,3,0,73,12173.0,Rural,18.0,Treatment,6.0,1.4985075,1.21,1.0,0.0,0.0,1.0,2018,8
4324,4324,2019-07-01,52,3,3,4,0,89,12173.0,Rural,18.0,Treatment,6.0,1.4985075,1.21,1.0,0.0,0.0,1.0,2019,6
4325,4325,2019-05-01,12,3,2,9,0,26,12174.0,Rural,18.0,Treatment,9.0,3.6166666,2.12,1.0,0.0,0.0,1.0,2019,4
4326,4326,2019-11-01,10,2,2,4,0,30,12174.0,Rural,18.0,Treatment,9.0,3.6166666,2.12,1.0,0.0,0.0,1.0,2019,10
4327,4327,2018-07-01,11,1,1,2,0,42,12174.0,Rural,18.0,Treatment,9.0,3.6166666,2.12,1.0,0.0,0.0,1.0,2018,6
4328,4328,2020-05-01,31,7,1,5,0,53,12174.0,Rural,18.0,Treatment,9.0,3.6166666,2.12,1.0,0.0,0.0,1.0,2020,4
4329,4329,2018-11-01,10,2,2,4,0,25,12174.0,Rural,18.0,Treatment,9.0,3.6166666,2.12,1.0,0.0,0.0,1.0,2018,10
4330,4330,2020-01-01,18,2,2,3,0,24,12174.0,Rural,18.0,Treatment,9.0,3.6166666,2.12,1.0,0.0,0.0,1.0,2020,0
4331,4331,2019-12-01,14,4,3,0,1,39,12174.0,Rural,18.0,Treatment,9.0,3.6166666,2.12,1.0,0.0,0.0,1.0,2019,11
4332,4332,2018-05-01,18,6,4,2,0,31,12174.0,Rural,18.0,Treatment,9.0,3.6166666,2.12,1.0,0.0,0.0,1.0,2018,4
4333,4333,2018-06-01,21,6,3,13,0,44,12174.0,Rural,18.0,Treatment,9.0,3.6166666,2.12,1.0,0.0,0.0,1.0,2018,5
4334,4334,2018-12-01,8,1,1,0,0,31,12174.0,Rural,18.0,Treatment,9.0,3.6166666,2.12,1.0,0.0,0.0,1.0,2018,11
4335,4335,2019-01-01,8,2,2,3,0,25,12174.0,Rural,18.0,Treatment,9.0,3.6166666,2.12,1.0,0.0,0.0,1.0,2019,0
4336,4336,2018-08-01,11,3,2,0,0,27,12174.0,Rural,18.0,Treatment,9.0,3.6166666,2.12,1.0,0.0,0.0,1.0,2018,7
4337,4337,2019-03-01,18,4,2,8,0,24,12174.0,Rural,18.0,Treatment,9.0,3.6166666,2.12,1.0,0.0,0.0,1.0,2019,2
4338,4338,2019-04-01,9,0,0,0,0,28,12174.0,Rural,18.0,Treatment,9.0,3.6166666,2.12,1.0,0.0,0.0,1.0,2019,3
4339,4339,2020-03-01,10,2,2,1,0,24,12174.0,Rural,18.0,Treatment,9.0,3.6166666,2.12,1.0,0.0,0.0,1.0,2020,2
4340,4340,2020-02-01,9,4,4,6,0,28,12174.0,Rural,18.0,Treatment,9.0,3.6166666,2.12,1.0,0.0,0.0,1.0,2020,1
4341,4341,2018-10-01,16,2,2,0,0,34,12174.0,Rural,18.0,Treatment,9.0,3.6166666,2.12,1.0,0.0,0.0,1.0,2018,9
4342,4342,2019-02-01,8,2,2,2,0,10,12174.0,Rural,18.0,Treatment,9.0,3.6166666,2.12,1.0,0.0,0.0,1.0,2019,1
4343,4343,2018-09-01,20,4,3,5,0,34,12174.0,Rural,18.0,Treatment,9.0,3.6166666,2.12,1.0,0.0,0.0,1.0,2018,8
4344,4344,2020-04-01,39,3,2,9,0,36,12174.0,Rural,18.0,Treatment,9.0,3.6166666,2.12,1.0,0.0,0.0,1.0,2020,3
4345,4345,2019-08-01,8,5,4,8,0,17,12174.0,Rural,18.0,Treatment,9.0,3.6166666,2.12,1.0,0.0,0.0,1.0,2019,7
4346,4346,2019-10-01,16,8,8,9,0,30,12174.0,Rural,18.0,Treatment,9.0,3.6166666,2.12,1.0,0.0,0.0,1.0,2019,9
4347,4347,2019-09-01,7,3,3,2,0,27,12174.0,Rural,18.0,Treatment,9.0,3.6166666,2.12,1.0,0.0,0.0,1.0,2019,8
4348,4348,2019-06-01,11,1,1,2,0,28,12174.0,Rural,18.0,Treatment,9.0,3.6166666,2.12,1.0,0.0,0.0,1.0,2019,5
4349,4349,2019-07-01,12,5,4,8,0,45,12174.0,Rural,18.0,Treatment,9.0,3.6166666,2.12,1.0,0.0,0.0,1.0,2019,6
4350,4350,2018-06-01,19,4,4,2,0,30,12175.0,Rural,18.0,Treatment,6.0,2.5454545,2.02,0.0,1.0,0.0,1.0,2018,5
4351,4351,2020-01-01,19,6,5,7,0,32,12175.0,Rural,18.0,Treatment,6.0,2.5454545,2.02,0.0,1.0,0.0,1.0,2020,0
4352,4352,2019-01-01,8,3,2,1,3,16,12175.0,Rural,18.0,Treatment,6.0,2.5454545,2.02,0.0,1.0,0.0,1.0,2019,0
4353,4353,2019-11-01,17,3,3,1,0,27,12175.0,Rural,18.0,Treatment,6.0,2.5454545,2.02,0.0,1.0,0.0,1.0,2019,10
4354,4354,2019-04-01,17,6,4,7,1,25,12175.0,Rural,18.0,Treatment,6.0,2.5454545,2.02,0.0,1.0,0.0,1.0,2019,3
4355,4355,2019-07-01,19,8,5,1,0,32,12175.0,Rural,18.0,Treatment,6.0,2.5454545,2.02,0.0,1.0,0.0,1.0,2019,6
4356,4356,2019-08-01,9,1,1,2,0,16,12175.0,Rural,18.0,Treatment,6.0,2.5454545,2.02,0.0,1.0,0.0,1.0,2019,7
4357,4357,2018-08-01,15,2,2,2,0,24,12175.0,Rural,18.0,Treatment,6.0,2.5454545,2.02,0.0,1.0,0.0,1.0,2018,7
4358,4358,2018-10-01,11,5,4,1,0,28,12175.0,Rural,18.0,Treatment,6.0,2.5454545,2.02,0.0,1.0,0.0,1.0,2018,9
4359,4359,2018-05-01,27,7,4,1,0,42,12175.0,Rural,18.0,Treatment,6.0,2.5454545,2.02,0.0,1.0,0.0,1.0,2018,4
4360,4360,2019-06-01,10,3,3,1,0,27,12175.0,Rural,18.0,Treatment,6.0,2.5454545,2.02,0.0,1.0,0.0,1.0,2019,5
4361,4361,2018-12-01,13,3,2,2,2,18,12175.0,Rural,18.0,Treatment,6.0,2.5454545,2.02,0.0,1.0,0.0,1.0,2018,11
4362,4362,2018-11-01,11,1,1,1,0,32,12175.0,Rural,18.0,Treatment,6.0,2.5454545,2.02,0.0,1.0,0.0,1.0,2018,10
4363,4363,2020-03-01,13,4,3,1,0,32,12175.0,Rural,18.0,Treatment,6.0,2.5454545,2.02,0.0,1.0,0.0,1.0,2020,2
4364,4364,2019-09-01,2,2,1,1,0,17,12175.0,Rural,18.0,Treatment,6.0,2.5454545,2.02,0.0,1.0,0.0,1.0,2019,8
4365,4365,2019-12-01,10,1,1,0,0,31,12175.0,Rural,18.0,Treatment,6.0,2.5454545,2.02,0.0,1.0,0.0,1.0,2019,11
4366,4366,2020-04-01,17,4,3,6,0,30,12175.0,Rural,18.0,Treatment,6.0,2.5454545,2.02,0.0,1.0,0.0,1.0,2020,3
4367,4367,2020-02-01,15,3,1,0,0,22,12175.0,Rural,18.0,Treatment,6.0,2.5454545,2.02,0.0,1.0,0.0,1.0,2020,1
4368,4368,2020-05-01,23,7,2,2,0,67,12175.0,Rural,18.0,Treatment,6.0,2.5454545,2.02,0.0,1.0,0.0,1.0,2020,4
4369,4369,2019-05-01,11,3,2,2,0,28,12175.0,Rural,18.0,Treatment,6.0,2.5454545,2.02,0.0,1.0,0.0,1.0,2019,4
4370,4370,2019-03-01,28,5,2,1,4,25,12175.0,Rural,18.0,Treatment,6.0,2.5454545,2.02,0.0,1.0,0.0,1.0,2019,2
4371,4371,2018-09-01,12,5,2,1,0,14,12175.0,Rural,18.0,Treatment,6.0,2.5454545,2.02,0.0,1.0,0.0,1.0,2018,8
4372,4372,2018-07-01,16,4,2,0,0,29,12175.0,Rural,18.0,Treatment,6.0,2.5454545,2.02,0.0,1.0,0.0,1.0,2018,6
4373,4373,2019-02-01,14,2,1,1,1,20,12175.0,Rural,18.0,Treatment,6.0,2.5454545,2.02,0.0,1.0,0.0,1.0,2019,1
4374,4374,2019-10-01,9,2,2,1,0,32,12175.0,Rural,18.0,Treatment,6.0,2.5454545,2.02,0.0,1.0,0.0,1.0,2019,9
4375,4375,2018-05-01,31,10,5,24,0,39,12176.0,Rural,18.0,Control,0.0,1.3636364,0.0,0.0,0.0,0.0,0.0,2018,4
4376,4376,2018-11-01,8,1,1,1,0,17,12176.0,Rural,18.0,Control,0.0,1.3636364,0.0,0.0,0.0,0.0,0.0,2018,10
4377,4377,2020-01-01,11,2,2,4,0,8,12176.0,Rural,18.0,Control,0.0,1.3636364,0.0,0.0,0.0,0.0,0.0,2020,0
4378,4378,2018-09-01,24,3,3,5,0,23,12176.0,Rural,18.0,Control,0.0,1.3636364,0.0,0.0,0.0,0.0,0.0,2018,8
4379,4379,2018-10-01,17,2,2,7,0,40,12176.0,Rural,18.0,Control,0.0,1.3636364,0.0,0.0,0.0,0.0,0.0,2018,9
4380,4380,2020-05-01,16,2,2,2,0,23,12176.0,Rural,18.0,Control,0.0,1.3636364,0.0,0.0,0.0,0.0,0.0,2020,4
4381,4381,2019-02-01,4,2,1,3,0,15,12176.0,Rural,18.0,Control,0.0,1.3636364,0.0,0.0,0.0,0.0,0.0,2019,1
