,uid,b_visit,b_pol_handling,b_safety,e_urja_knowledge,e_visit,e_pol_handling,e_safety,spw,e_gender,hh_id,member_gender,ps_code,population,urban,dist_urban,strat_pca,treatment,group,dist_id,implement_quality,training_score,comm_outreach_strength,regular_whd,women_whd,attrited
5923,70572181,0.0,0.6,3.3333333,,,,,0.0082581695,,7057218.0,female,11167.0,66409,Rural,17.0,-1.7135246,Treatment,regular mhd,11000.0,7.0,3.2597404,1.2,1.0,0.0,1.0
5924,70572200,0.0,-0.25,3.6666667,No,0.0,0.33333334,4.0,0.041290846,Male,7057220.0,male,11167.0,66409,Rural,17.0,-1.7135246,Treatment,regular mhd,11000.0,7.0,3.2597404,1.2,1.0,0.0,0.0
5925,70572201,0.0,0.5,3.3333333,,,,,0.0082581695,,7057220.0,female,11167.0,66409,Rural,17.0,-1.7135246,Treatment,regular mhd,11000.0,7.0,3.2597404,1.2,1.0,0.0,1.0
5926,70572221,0.0,0.6,3.0,,,,,0.0082581695,,7057222.0,female,11167.0,66409,Rural,17.0,-1.7135246,Treatment,regular mhd,11000.0,7.0,3.2597404,1.2,1.0,0.0,1.0
5927,70572231,0.0,0.33333334,3.6666667,,,,,0.0082581695,,7057223.0,female,11167.0,66409,Rural,17.0,-1.7135246,Treatment,regular mhd,11000.0,7.0,3.2597404,1.2,1.0,0.0,1.0
5928,70572251,0.0,0.33333334,2.6666667,,,,,0.0082581695,,7057225.0,female,11167.0,66409,Rural,17.0,-1.7135246,Treatment,regular mhd,11000.0,7.0,3.2597404,1.2,1.0,0.0,1.0
5929,70572271,0.0,0.33333334,2.6666667,,,,,0.0082581695,,7057227.0,female,11167.0,66409,Rural,17.0,-1.7135246,Treatment,regular mhd,11000.0,7.0,3.2597404,1.2,1.0,0.0,1.0
5930,70572291,0.0,0.2857143,3.3333333,,,,,0.0082581695,,7057229.0,female,11167.0,66409,Rural,17.0,-1.7135246,Treatment,regular mhd,11000.0,7.0,3.2597404,1.2,1.0,0.0,1.0
5931,70572321,0.0,0.8333333,3.6666667,No,1.0,1.0,3.3333333,0.0082581695,Female,7057232.0,female,11167.0,66409,Rural,17.0,-1.7135246,Treatment,regular mhd,11000.0,7.0,3.2597404,1.2,1.0,0.0,0.0
5932,70572331,0.0,0.5555556,2.6666667,Yes,0.0,1.0,3.3333333,0.0082581695,Female,7057233.0,female,11167.0,66409,Rural,17.0,-1.7135246,Treatment,regular mhd,11000.0,7.0,3.2597404,1.2,1.0,0.0,0.0
5933,70572350,1.0,0.0,2.3333333,No,1.0,0.2,3.3333333,0.041290846,Male,7057235.0,male,11167.0,66409,Rural,17.0,-1.7135246,Treatment,regular mhd,11000.0,7.0,3.2597404,1.2,1.0,0.0,0.0
5934,70572361,0.0,0.6666667,3.0,,,,,0.0082581695,,7057236.0,female,11167.0,66409,Rural,17.0,-1.7135246,Treatment,regular mhd,11000.0,7.0,3.2597404,1.2,1.0,0.0,1.0
5935,70572381,0.0,0.7777778,3.3333333,No,0.0,1.0,3.6666667,0.0082581695,Female,7057238.0,female,11167.0,66409,Rural,17.0,-1.7135246,Treatment,regular mhd,11000.0,7.0,3.2597404,1.2,1.0,0.0,0.0
5936,70572400,0.0,0.33333334,3.6666667,No,0.0,0.0,3.3333333,0.041290846,Male,7057240.0,male,11167.0,66409,Rural,17.0,-1.7135246,Treatment,regular mhd,11000.0,7.0,3.2597404,1.2,1.0,0.0,0.0
5937,70572401,0.0,0.6666667,3.6666667,No,0.0,0.33333334,1.0,0.0082581695,Female,7057240.0,female,11167.0,66409,Rural,17.0,-1.7135246,Treatment,regular mhd,11000.0,7.0,3.2597404,1.2,1.0,0.0,0.0
5938,70572411,0.0,0.25,3.3333333,No,0.0,1.0,4.0,0.0082581695,Female,7057241.0,female,11167.0,66409,Rural,17.0,-1.7135246,Treatment,regular mhd,11000.0,7.0,3.2597404,1.2,1.0,0.0,0.0
5939,70572450,0.0,0.0,3.6666667,,,,,0.041290846,,7057245.0,male,11167.0,66409,Rural,17.0,-1.7135246,Treatment,regular mhd,11000.0,7.0,3.2597404,1.2,1.0,0.0,1.0
5940,70572451,0.0,0.6,3.3333333,,,,,0.0082581695,,7057245.0,female,11167.0,66409,Rural,17.0,-1.7135246,Treatment,regular mhd,11000.0,7.0,3.2597404,1.2,1.0,0.0,1.0
5941,70572461,0.0,0.4,3.6666667,,,,,0.0082581695,,7057246.0,female,11167.0,66409,Rural,17.0,-1.7135246,Treatment,regular mhd,11000.0,7.0,3.2597404,1.2,1.0,0.0,1.0
5942,70582021,0.0,0.6666667,3.3333333,,,,,0.008331871,,7058202.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,1.0
5943,70582041,1.0,0.6666667,3.6666667,No,0.0,0.8,3.3333333,0.008331871,Female,7058204.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,0.0
5944,70582051,0.0,0.16666667,3.6666667,No,0.0,1.0,3.3333333,0.008331871,Female,7058205.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,0.0
5945,70582061,0.0,0.42857143,3.0,,,,,0.008331871,,7058206.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,1.0
5946,70582081,0.0,0.8888889,3.0,,,,,0.008331871,,7058208.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,1.0
5947,70582091,0.0,0.5,4.0,No,1.0,1.0,3.3333333,0.008331871,Female,7058209.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,0.0
5948,70582100,1.0,0.16666667,2.6666667,No,0.0,1.0,3.3333333,0.041659348,Male,7058210.0,male,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,0.0
5949,70582101,0.0,0.75,3.3333333,No,0.0,1.0,3.3333333,0.008331871,Female,7058210.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,0.0
5950,70582111,0.0,0.75,3.3333333,,,,,0.008331871,,7058211.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,1.0
5951,70582131,0.0,0.25,4.0,No,0.0,0.625,3.0,0.008331871,Female,7058213.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,0.0
5952,70582141,0.0,0.6666667,3.6666667,Yes,0.0,1.0,3.3333333,0.008331871,Female,7058214.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,0.0
5953,70582161,0.0,1.0,4.0,,,,,0.008331871,,7058216.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,1.0
5954,70582171,0.0,-0.33333334,4.0,,,,,0.008331871,,7058217.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,1.0
5955,70582181,0.0,-0.5,3.3333333,No,0.0,0.5,2.6666667,0.008331871,Female,7058218.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,0.0
5956,70582200,0.0,1.0,3.0,,,,,0.041659348,,7058220.0,male,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,1.0
5957,70582211,1.0,0.375,3.0,No,0.0,0.875,3.3333333,0.008331871,Female,7058221.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,0.0
5958,70582231,0.0,-0.42857143,3.6666667,,,,,0.008331871,,7058223.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,1.0
5959,70582241,0.0,0.85714287,3.0,,0.0,0.0,3.3333333,0.008331871,Female,7058224.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,0.0
5960,70582250,0.0,0.33333334,3.3333333,,,,,0.041659348,,7058225.0,male,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,1.0
5961,70582251,0.0,0.0,4.0,,,,,0.008331871,,7058225.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,1.0
5962,70582261,0.0,0.75,3.6666667,,,,,0.008331871,,7058226.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,1.0
5963,70582271,0.0,1.0,4.0,No,0.0,1.0,3.0,0.008331871,Female,7058227.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,0.0
5964,70582281,1.0,0.875,3.6666667,,,,,0.008331871,,7058228.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,1.0
5965,70582291,0.0,0.33333334,4.0,No,0.0,0.2,3.0,0.008331871,Female,7058229.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,0.0
5966,70582300,0.0,0.33333334,3.6666667,No,0.0,1.0,4.0,0.041659348,Male,7058230.0,male,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,0.0
5967,70582301,0.0,0.875,3.6666667,No,0.0,0.6666667,4.0,0.008331871,Female,7058230.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,0.0
5968,70582311,0.0,0.22222222,3.6666667,,,,,0.008331871,,7058231.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,1.0
5969,70582321,0.0,0.85714287,4.0,Yes,0.0,0.8333333,3.3333333,0.008331871,Female,7058232.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,0.0
5970,70582331,0.0,0.6666667,3.3333333,No,0.0,,3.3333333,0.008331871,Female,7058233.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,0.0
5971,70582341,0.0,0.0,2.6666667,Yes,1.0,0.5714286,2.5,0.008331871,Female,7058234.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,0.0
5972,70582351,0.0,1.0,4.0,No,0.0,0.33333334,3.6666667,0.008331871,Female,7058235.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,0.0
5973,70582361,0.0,1.0,3.6666667,,,,,0.008331871,,7058236.0,female,11168.0,130835,Rural,17.0,-0.8933571,Control,control,11000.0,,1.1111112,,0.0,0.0,1.0
5974,70592041,0.0,0.22222222,2.6666667,,,,,0.009987554,,7059204.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,1.0
5975,70592050,0.0,0.33333334,3.0,,,,,0.049937762,,7059205.0,male,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,1.0
5976,70592051,0.0,0.0,3.3333333,,,,,0.009987554,,7059205.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,1.0
5977,70592071,1.0,0.71428573,3.6666667,No,1.0,1.0,3.6666667,0.009987554,Female,7059207.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,0.0
5978,70592081,0.0,0.2857143,3.6666667,,,,,0.009987554,,7059208.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,1.0
5979,70592100,0.0,0.6,4.0,Yes,0.0,1.0,3.0,0.049937762,Male,7059210.0,male,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,0.0
5980,70592101,0.0,0.5,3.6666667,,,,,0.009987554,,7059210.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,1.0
5981,70592121,0.0,0.71428573,3.3333333,,,,,0.009987554,,7059212.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,1.0
5982,70592131,0.0,0.42857143,2.3333333,No,0.0,,3.6666667,0.009987554,Female,7059213.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,0.0
5983,70592141,0.0,0.5,3.0,No,0.0,1.0,3.6666667,0.009987554,Female,7059214.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,0.0
5984,70592150,0.0,-0.22222222,3.3333333,No,0.0,1.0,3.0,0.049937762,Male,7059215.0,male,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,0.0
5985,70592151,0.0,0.125,2.6666667,No,0.0,1.0,3.3333333,0.009987554,Female,7059215.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,0.0
5986,70592171,0.0,0.5714286,3.6666667,No,0.0,0.8333333,4.0,0.009987554,Female,7059217.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,0.0
5987,70592191,0.0,0.25,3.3333333,No,0.0,0.6666667,3.5,0.009987554,Female,7059219.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,0.0
5988,70592211,0.0,1.0,3.3333333,No,0.0,1.0,4.0,0.009987554,Female,7059221.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,0.0
5989,70592221,0.0,-0.5,3.6666667,,,,,0.009987554,,7059222.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,1.0
5990,70592231,0.0,0.0,2.6666667,Yes,1.0,1.0,3.3333333,0.009987554,Female,7059223.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,0.0
5991,70592241,0.0,0.2857143,2.6666667,,,,,0.009987554,,7059224.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,1.0
5992,70592250,0.0,0.6,3.0,No,1.0,-1.0,3.6666667,0.049937762,Male,7059225.0,male,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,0.0
5993,70592251,0.0,-0.125,3.3333333,,,,,0.009987554,,7059225.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,1.0
5994,70592271,0.0,,,,,,,0.009987554,,7059227.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,1.0
5995,70592281,0.0,0.33333334,3.3333333,,,,,0.009987554,,7059228.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,1.0
5996,70592291,0.0,-0.25,3.3333333,No,0.0,,3.6666667,0.009987554,Female,7059229.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,0.0
5997,70592300,1.0,1.0,4.0,No,0.0,1.0,4.0,0.049937762,Male,7059230.0,male,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,0.0
5998,70592301,0.0,0.42857143,2.6666667,Yes,0.0,0.16666667,3.3333333,0.009987554,Female,7059230.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,0.0
5999,70592321,0.0,0.14285715,3.3333333,,,,,0.009987554,,7059232.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,1.0
6000,70592331,0.0,0.7777778,3.6666667,Yes,0.0,1.0,3.0,0.009987554,Female,7059233.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,0.0
6001,70592341,0.0,0.42857143,3.3333333,,,,,0.009987554,,7059234.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,1.0
6002,70592371,0.0,0.5,2.3333333,,,,,0.009987554,,7059237.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,1.0
6003,70592391,0.0,0.33333334,3.6666667,,,,,0.009987554,,7059239.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,1.0
6004,70592400,0.0,0.625,3.3333333,,,,,0.049937762,,7059240.0,male,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,1.0
6005,70592401,0.0,0.25,2.6666667,,,,,0.009987554,,7059240.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,1.0
6006,70592421,0.0,0.0,3.3333333,,,,,0.009987554,,7059242.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,1.0
6007,70592461,0.0,,,,,,,0.009987554,,7059246.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,1.0
6008,70592481,0.0,0.42857143,2.3333333,,,,,0.009987554,,7059248.0,female,11169.0,91000,Rural,17.0,-0.30179173,Treatment,regular mhd,11000.0,9.0,3.5664337,2.8,1.0,0.0,1.0
6009,70602011,0.0,0.8888889,3.3333333,No,0.0,1.0,3.3333333,0.004385434,Female,7060201.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,0.0
6010,70602021,0.0,-0.33333334,3.3333333,,,,,0.004385434,,7060202.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,1.0
6011,70602031,0.0,0.5,3.0,No,0.0,,4.0,0.004385434,Female,7060203.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,0.0
6012,70602041,0.0,0.6,3.3333333,,,,,0.004385434,,7060204.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,1.0
6013,70602051,0.0,0.6666667,3.6666667,No,0.0,1.0,3.6666667,0.004385434,Female,7060205.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,0.0
6014,70602061,0.0,1.0,3.3333333,,,,,0.004385434,,7060206.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,1.0
6015,70602081,0.0,0.2,3.3333333,No,0.0,,3.3333333,0.004385434,Female,7060208.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,0.0
6016,70602091,0.0,0.4,3.3333333,No,0.0,0.75,3.0,0.004385434,Female,7060209.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,0.0
6017,70602100,1.0,0.2,3.6666667,,,,,0.02192717,,7060210.0,male,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,1.0
6018,70602101,0.0,0.5714286,3.6666667,,,,,0.004385434,,7060210.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,1.0
6019,70602131,0.0,0.125,3.3333333,,,,,0.004385434,,7060213.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,1.0
6020,70602141,0.0,0.5,3.3333333,,,,,0.004385434,,7060214.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,1.0
6021,70602161,0.0,0.0,3.0,,,,,0.004385434,,7060216.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,1.0
6022,70602171,1.0,0.6666667,4.0,Yes,0.0,0.8333333,4.0,0.004385434,Female,7060217.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,0.0
6023,70602181,0.0,0.5714286,3.3333333,,,,,0.004385434,,7060218.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,1.0
6024,70602191,0.0,0.0,3.6666667,,,,,0.004385434,,7060219.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,1.0
6025,70602200,0.0,0.0,3.3333333,No,0.0,0.8333333,3.3333333,0.02192717,Male,7060220.0,male,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,0.0
6026,70602201,0.0,-0.11111111,3.3333333,No,0.0,,4.0,0.004385434,Female,7060220.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,0.0
6027,70602221,0.0,1.0,3.6666667,No,0.0,1.0,3.5,0.004385434,Female,7060222.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,0.0
6028,70602231,0.0,0.33333334,3.6666667,,,,,0.004385434,,7060223.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,1.0
6029,70602241,0.0,0.0,3.3333333,,,,,0.004385434,,7060224.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,1.0
6030,70602250,1.0,0.7777778,4.0,Yes,1.0,1.0,3.0,0.02192717,Male,7060225.0,male,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,0.0
6031,70602251,0.0,0.85714287,3.6666667,No,0.0,-0.33333334,2.6666667,0.004385434,Female,7060225.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,0.0
6032,70602261,0.0,1.0,3.3333333,,,,,0.004385434,,7060226.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,1.0
6033,70602281,0.0,0.5714286,3.3333333,,,,,0.004385434,,7060228.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,1.0
6034,70602291,0.0,0.44444445,2.3333333,No,0.0,0.75,3.0,0.004385434,Female,7060229.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,0.0
6035,70602321,0.0,0.5,4.0,,,,,0.004385434,,7060232.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,1.0
6036,70602331,0.0,0.85714287,3.6666667,,,,,0.004385434,,7060233.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,1.0
6037,70602341,0.0,0.5,3.0,,,,,0.004385434,,7060234.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,1.0
6038,70602351,0.0,0.0,3.0,No,0.0,1.0,3.0,0.004385434,Female,7060235.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,0.0
6039,70602361,0.0,0.22222222,3.0,,,,,0.004385434,,7060236.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,1.0
6040,70602371,0.0,0.0,3.3333333,,,,,0.004385434,,7060237.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,1.0
6041,70602381,0.0,0.16666667,3.0,No,0.0,0.33333334,3.0,0.004385434,Female,7060238.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,0.0
6042,70602391,0.0,0.71428573,3.3333333,No,0.0,0.5,3.6666667,0.004385434,Female,7060239.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,0.0
6043,70602400,0.0,0.625,3.3333333,No,0.0,0.0,3.0,0.02192717,Male,7060240.0,male,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,0.0
6044,70602401,0.0,0.8888889,3.0,No,1.0,0.0,3.3333333,0.004385434,Female,7060240.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,0.0
6045,70602411,0.0,0.33333334,3.0,Yes,0.0,0.4,3.3333333,0.004385434,Female,7060241.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,0.0
6046,70602431,1.0,-0.7777778,2.3333333,,,,,0.004385434,,7060243.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,1.0
6047,70602441,0.0,0.16666667,3.6666667,No,0.0,,4.0,0.004385434,Female,7060244.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,0.0
6048,70602451,0.0,0.11111111,2.3333333,,,,,0.004385434,,7060245.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,1.0
6049,70602461,0.0,0.6666667,3.3333333,No,0.0,1.0,3.3333333,0.004385434,Female,7060246.0,female,11170.0,112157,Rural,17.0,1.2043061,Treatment,regular mhd,11000.0,8.0,2.361472,1.3,1.0,0.0,0.0
